id,level,duration,is_verified,created_by,created_at,updated_at,experience_id,skill_id
375,3,2,0,,2024-11-12 10:02:03,2024-11-12 10:02:03,99,310
376,3,2,0,,2024-11-12 10:02:03,2024-11-12 10:02:03,99,89
377,3,2,0,,2024-11-12 10:02:03,2024-11-12 10:02:03,99,267
378,3,2,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,100,19
379,3,2,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,100,440
380,3,2,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,100,410
381,3,2,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,100,114
382,3,2,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,100,113
383,2,1,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,100,362
384,3,2,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,100,110
385,3,2,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,100,105
386,2,0,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,101,43
387,2,0,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,101,440
388,2,0,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,102,54
389,2,0,0,,2024-11-12 10:02:06,2024-11-12 10:02:06,102,79
390,2,2,0,,2024-11-12 10:02:31,2024-11-12 10:02:31,103,19
391,1,1,0,,2024-11-12 10:02:31,2024-11-12 10:02:31,103,265
392,3,1,0,,2024-11-12 10:02:31,2024-11-12 10:02:31,104,619
393,3,3,0,,2024-11-12 10:02:31,2024-11-12 10:02:31,105,654
394,2,0,0,,2024-11-12 10:02:31,2024-11-12 10:02:31,106,619
395,3,2,0,,2024-11-12 10:02:31,2024-11-12 10:02:31,107,654
396,2,2,0,,2024-11-12 10:02:31,2024-11-12 10:02:31,107,440
397,3,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,108,19
398,3,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,108,265
399,3,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,108,35
400,3,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,108,36
401,3,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,108,28
402,1,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,108,80
403,3,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,109,19
404,2,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,109,288
405,2,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,109,310
406,2,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,109,47
407,2,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,109,630
408,3,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,109,79
409,3,2,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,110,19
410,2,2,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,110,440
411,2,2,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,110,335
412,2,2,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,110,79
413,1,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,110,635
414,1,1,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,110,639
415,3,2,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,111,19
416,2,2,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,111,288
417,2,2,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,111,310
418,2,2,0,,2024-11-12 10:02:35,2024-11-12 10:02:35,111,79
419,3,7,0,,2024-11-12 10:02:55,2024-11-12 10:02:55,112,654
420,3,7,0,,2024-11-12 10:02:55,2024-11-12 10:02:55,112,440
421,2,5,0,,2024-11-12 10:02:55,2024-11-12 10:02:55,112,82
422,2,5,0,,2024-11-12 10:02:55,2024-11-12 10:02:55,112,287
423,2,5,0,,2024-11-12 10:02:55,2024-11-12 10:02:55,112,65
424,3,5,0,,2024-11-12 10:02:55,2024-11-12 10:02:55,113,654
425,3,5,0,,2024-11-12 10:02:55,2024-11-12 10:02:55,113,440
426,2,5,0,,2024-11-12 10:02:55,2024-11-12 10:02:55,113,212
427,3,5,0,,2024-11-12 10:02:55,2024-11-12 10:02:55,113,43
428,3,4,0,,2024-11-12 10:02:55,2024-11-12 10:02:55,114,655
429,3,4,0,,2024-11-12 10:02:55,2024-11-12 10:02:55,114,65
430,3,2,0,,2024-11-14 20:01:17,2024-11-14 20:01:17,115,459
431,3,2,0,,2024-11-14 20:01:17,2024-11-14 20:01:17,115,656
432,3,2,0,,2024-11-14 20:01:17,2024-11-14 20:01:17,115,657
433,3,2,0,,2024-11-14 20:01:17,2024-11-14 20:01:17,115,461
434,3,2,0,,2024-11-14 20:01:17,2024-11-14 20:01:17,115,658
435,3,2,0,,2024-11-14 20:01:17,2024-11-14 20:01:17,115,659
436,3,2,0,,2024-11-14 20:01:17,2024-11-14 20:01:17,115,660
437,3,2,0,,2024-11-14 20:01:17,2024-11-14 20:01:17,115,661
438,3,2,0,,2024-11-14 20:01:17,2024-11-14 20:01:17,115,662
439,3,2,0,,2024-11-14 20:01:17,2024-11-14 20:01:17,115,467
440,3,3,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,21
441,3,3,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,42
442,3,3,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,36
443,2,1,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,49
444,2,1,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,63
445,2,1,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,384
446,2,1,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,113
447,2,1,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,313
448,2,1,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,385
449,2,1,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,118
450,2,1,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,386
451,2,1,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,387
452,3,3,0,,2024-11-14 20:06:44,2024-11-14 20:06:44,116,3
453,2,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,388
454,2,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,389
455,2,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,390
456,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,391
457,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,663
458,2,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,114
459,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,393
460,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,394
461,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,387
462,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,87
463,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,334
464,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,113
465,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,291
466,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,664
467,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,96
468,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,111
469,1,1,0,,2024-11-14 20:07:33,2024-11-14 20:07:33,117,124
509,3,1,0,,2024-12-11 11:08:49,2024-12-11 11:08:49,123,691
510,3,1,0,,2024-12-11 11:08:49,2024-12-11 11:08:49,123,138
511,3,3,0,,2024-12-11 11:08:49,2024-12-11 11:08:49,124,692
512,3,3,0,,2024-12-11 11:08:49,2024-12-11 11:08:49,124,682
513,3,3,0,,2024-12-11 11:08:49,2024-12-11 11:08:49,124,693
514,3,1,0,,2024-12-11 11:08:49,2024-12-11 11:08:49,125,138
515,3,1,0,,2024-12-11 11:08:49,2024-12-11 11:08:49,125,694
564,2,2,0,,2024-12-16 10:29:18,2024-12-16 10:29:18,129,724
565,2,2,0,,2024-12-16 10:29:18,2024-12-16 10:29:18,129,729
566,2,2,0,,2024-12-16 10:29:18,2024-12-16 10:29:18,129,773
567,1,1,0,,2024-12-16 10:29:18,2024-12-16 10:29:18,130,370
568,1,1,0,,2024-12-16 10:29:18,2024-12-16 10:29:18,130,774
569,1,1,0,,2024-12-16 10:29:18,2024-12-16 10:29:18,131,370
570,1,1,0,,2024-12-16 10:29:18,2024-12-16 10:29:18,131,775
571,1,1,0,,2024-12-16 10:29:18,2024-12-16 10:29:18,132,732
572,1,1,0,,2024-12-16 10:29:18,2024-12-16 10:29:18,132,434
573,1,1,0,,2024-12-16 10:29:18,2024-12-16 10:29:18,132,108
574,3,1,0,,2024-12-16 10:29:29,2024-12-16 10:29:29,133,20
575,1,1,0,,2024-12-16 10:29:29,2024-12-16 10:29:29,133,753
576,3,1,0,,2024-12-16 10:29:29,2024-12-16 10:29:29,134,780
577,3,1,0,,2024-12-16 10:29:29,2024-12-16 10:29:29,134,759
578,2,1,0,,2024-12-16 10:29:29,2024-12-16 10:29:29,135,307
579,1,1,0,,2024-12-16 10:29:29,2024-12-16 10:29:29,135,755
580,1,1,0,,2024-12-16 10:29:29,2024-12-16 10:29:29,135,758
581,3,2,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,136,20
582,2,2,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,136,434
583,2,2,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,136,724
584,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,136,739
585,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,136,742
586,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,136,773
587,2,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,137,20
588,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,137,744
589,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,137,745
590,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,137,806
591,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,137,541
592,2,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,138,20
593,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,138,59
594,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,138,108
595,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,138,209
596,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,138,35
597,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,138,36
598,3,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,139,554
599,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,139,648
600,2,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,139,20
601,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,139,19
602,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,139,749
603,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,139,114
604,1,1,0,,2024-12-16 10:29:34,2024-12-16 10:29:34,139,113
605,3,2,0,,2024-12-16 10:29:42,2024-12-16 10:29:42,140,27
606,3,2,0,,2024-12-16 10:29:42,2024-12-16 10:29:42,140,20
607,3,2,0,,2024-12-16 10:29:42,2024-12-16 10:29:42,140,209
608,3,2,0,,2024-12-16 10:29:42,2024-12-16 10:29:42,140,434
609,2,1,0,,2024-12-16 10:29:42,2024-12-16 10:29:42,141,434
610,2,1,0,,2024-12-16 10:29:42,2024-12-16 10:29:42,142,724
611,2,1,0,,2024-12-16 10:29:42,2024-12-16 10:29:42,142,808
612,3,3,0,,2024-12-16 10:29:48,2024-12-16 10:29:48,143,20
613,3,3,0,,2024-12-16 10:29:48,2024-12-16 10:29:48,143,374
614,3,3,0,,2024-12-16 10:29:48,2024-12-16 10:29:48,144,725
615,3,3,0,,2024-12-16 10:29:48,2024-12-16 10:29:48,144,756
616,3,1,0,,2024-12-16 10:29:49,2024-12-16 10:29:49,145,783
617,3,1,0,,2024-12-16 10:29:49,2024-12-16 10:29:49,145,785
618,3,1,0,,2024-12-16 10:29:49,2024-12-16 10:29:49,145,809
619,3,1,0,,2024-12-16 10:29:49,2024-12-16 10:29:49,145,20
620,3,1,0,,2024-12-16 10:29:49,2024-12-16 10:29:49,146,783
621,3,1,0,,2024-12-16 10:29:49,2024-12-16 10:29:49,147,37
622,3,1,0,,2024-12-16 10:29:49,2024-12-16 10:29:49,147,22
623,3,1,0,,2024-12-16 10:29:49,2024-12-16 10:29:49,147,555
624,3,1,0,,2024-12-16 10:29:49,2024-12-16 10:29:49,148,644
625,3,1,0,,2024-12-16 10:29:49,2024-12-16 10:29:49,148,22
626,1,0,0,,2024-12-17 09:27:08,2024-12-17 09:27:08,149,794
627,1,0,0,,2024-12-17 09:27:08,2024-12-17 09:27:08,149,811
628,1,0,0,,2024-12-17 09:27:08,2024-12-17 09:27:08,149,818
629,1,0,0,,2024-12-17 09:27:08,2024-12-17 09:27:08,149,810
630,1,0,0,,2024-12-17 09:27:08,2024-12-17 09:27:08,150,316
631,1,0,0,,2024-12-17 09:27:08,2024-12-17 09:27:08,150,317
632,2,1,0,,2024-12-17 10:36:32,2024-12-17 10:36:32,151,820
633,2,1,0,,2024-12-17 10:36:32,2024-12-17 10:36:32,151,321
634,1,0,0,,2024-12-17 10:36:32,2024-12-17 10:36:32,152,826
635,1,0,0,,2024-12-17 10:36:32,2024-12-17 10:36:32,152,96
636,2,1,0,,2024-12-17 10:36:32,2024-12-17 10:36:32,153,20
637,2,1,0,,2024-12-17 10:36:32,2024-12-17 10:36:32,153,27
638,2,1,0,,2024-12-17 10:36:32,2024-12-17 10:36:32,154,825
639,1,0,0,,2024-12-17 10:36:32,2024-12-17 10:36:32,155,22
640,1,0,0,,2024-12-17 10:36:32,2024-12-17 10:36:32,155,79
641,3,1,0,,2024-12-17 10:37:20,2024-12-17 10:37:20,156,832
642,2,1,0,,2024-12-17 10:37:20,2024-12-17 10:37:20,156,326
643,3,1,0,,2024-12-17 10:37:20,2024-12-17 10:37:20,156,80
644,2,1,0,,2024-12-17 10:37:20,2024-12-17 10:37:20,156,59
645,2,1,0,,2024-12-17 10:37:20,2024-12-17 10:37:20,156,20
646,2,1,0,,2024-12-17 10:37:20,2024-12-17 10:37:20,157,20
647,2,1,0,,2024-12-17 10:37:20,2024-12-17 10:37:20,157,836
648,3,1,0,,2024-12-17 10:37:20,2024-12-17 10:37:20,158,326
649,2,1,0,,2024-12-17 10:37:20,2024-12-17 10:37:20,158,846
650,1,0,0,,2024-12-17 10:37:20,2024-12-17 10:37:20,158,113
651,2,0,0,,2024-12-18 09:53:10,2024-12-18 09:53:10,159,857
652,2,0,0,,2024-12-18 09:53:10,2024-12-18 09:53:10,160,854
653,1,0,0,,2024-12-18 09:53:10,2024-12-18 09:53:10,161,853
654,2,0,0,,2024-12-18 09:53:10,2024-12-18 09:53:10,162,434
655,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,163,866
656,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,163,861
657,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,163,143
658,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,164,867
659,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,164,858
660,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,164,138
661,3,0,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,165,868
662,3,0,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,165,340
663,3,0,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,165,869
664,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,166,870
665,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,166,871
666,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,166,872
667,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,167,873
668,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,167,874
669,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,167,875
670,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,168,876
671,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,168,877
672,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,168,878
673,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,169,879
674,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,169,880
675,3,1,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,169,881
676,3,4,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,170,138
677,3,4,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,170,858
678,3,4,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,170,882
679,3,4,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,170,381
680,3,4,0,,2024-12-19 16:29:47,2024-12-19 16:29:47,170,883
681,3,2,0,,2024-12-21 21:18:48,2024-12-21 21:18:48,128,138
682,3,2,0,,2024-12-21 21:18:48,2024-12-21 21:18:48,128,477
684,2,1,0,,2024-12-21 21:18:48,2024-12-21 21:18:48,128,248
685,2,1,0,,2024-12-21 21:18:48,2024-12-21 21:18:48,128,253
686,2,1,0,,2024-12-21 21:18:48,2024-12-21 21:18:48,128,884
687,2,1,0,,2024-12-21 21:18:48,2024-12-21 21:18:48,128,701
689,2,1,0,,2024-12-21 21:18:48,2024-12-21 21:18:48,128,3
690,3,1,0,,2024-12-21 21:18:57,2024-12-21 21:18:57,128,142
691,2,1,0,,2024-12-21 21:18:57,2024-12-21 21:18:57,128,885
692,3,2,0,,2024-12-21 21:18:57,2024-12-21 21:18:57,128,886
695,2,2,0,,2024-12-21 21:25:19,2024-12-21 21:25:19,128,209
696,3,3,0,,2024-12-21 21:29:39,2024-12-21 21:29:39,126,138
697,3,2,0,,2024-12-21 21:29:39,2024-12-21 21:29:39,126,455
698,3,2,0,,2024-12-21 21:29:39,2024-12-21 21:29:39,126,696
699,3,2,0,,2024-12-21 21:29:39,2024-12-21 21:29:39,126,697
700,3,2,0,,2024-12-21 21:29:39,2024-12-21 21:29:39,126,173
701,3,2,0,,2024-12-21 21:29:39,2024-12-21 21:29:39,126,888
703,3,2,0,,2024-12-21 21:29:39,2024-12-21 21:29:39,126,206
704,3,2,0,,2024-12-21 21:29:39,2024-12-21 21:29:39,126,216
705,3,2,0,,2024-12-21 21:29:39,2024-12-21 21:29:39,126,19
706,3,2,0,,2024-12-21 21:29:39,2024-12-21 21:29:39,126,253
707,2,1,0,,2024-12-21 21:29:39,2024-12-21 21:29:39,126,701
710,0,0,0,,2024-12-21 21:29:47,2024-12-21 21:29:47,126,698
711,1,1,0,,2024-12-21 21:29:47,2024-12-21 21:29:47,126,207
712,3,2,0,,2024-12-21 21:29:47,2024-12-21 21:29:47,126,248
716,3,1,0,,2024-12-21 21:29:58,2024-12-21 21:29:58,126,182
717,3,1,0,,2024-12-21 21:29:58,2024-12-21 21:29:58,126,892
720,3,1,0,,2024-12-21 21:29:58,2024-12-21 21:29:58,126,895
723,2,2,0,,2024-12-21 21:34:45,2024-12-21 21:34:45,126,209
724,3,2,0,,2024-12-21 21:40:57,2024-12-21 21:40:57,127,138
725,2,1,0,,2024-12-21 21:40:57,2024-12-21 21:40:57,127,142
726,2,1,0,,2024-12-21 21:40:57,2024-12-21 21:40:57,127,898
727,2,1,0,,2024-12-21 21:40:57,2024-12-21 21:40:57,127,381
728,1,1,0,,2024-12-21 21:40:57,2024-12-21 21:40:57,127,899
729,2,1,0,,2024-12-21 21:40:57,2024-12-21 21:40:57,127,477
731,2,1,0,,2024-12-21 21:40:57,2024-12-21 21:40:57,127,253
732,2,1,0,,2024-12-21 21:40:57,2024-12-21 21:40:57,127,701
733,2,1,0,,2024-12-21 21:40:57,2024-12-21 21:40:57,127,703
734,2,1,0,,2024-12-21 21:40:57,2024-12-21 21:40:57,127,3
735,3,2,0,,2024-12-21 21:41:11,2024-12-21 21:41:11,127,248
736,3,3,0,,2024-12-21 21:41:12,2024-12-21 21:41:12,127,705
737,3,2,0,,2024-12-21 21:41:12,2024-12-21 21:41:12,127,706
738,3,2,0,,2024-12-21 21:41:12,2024-12-21 21:41:12,127,717
739,3,2,0,,2024-12-21 21:41:12,2024-12-21 21:41:12,127,708
740,3,2,0,,2024-12-21 21:41:12,2024-12-21 21:41:12,127,900
741,3,2,0,,2024-12-21 21:41:12,2024-12-21 21:41:12,127,720
742,3,3,0,,2024-12-21 21:41:12,2024-12-21 21:41:12,127,710
743,3,3,0,,2024-12-21 21:41:12,2024-12-21 21:41:12,127,711
744,2,1,0,,2024-12-21 21:41:12,2024-12-21 21:41:12,127,901
745,2,1,0,,2024-12-21 21:41:12,2024-12-21 21:41:12,127,902
746,2,1,0,,2024-12-21 21:41:12,2024-12-21 21:41:12,127,903
747,2,1,0,,2024-12-21 21:41:26,2024-12-21 21:41:26,127,341
748,1,1,0,,2024-12-21 21:41:26,2024-12-21 21:41:26,127,660
749,0,0,0,,2024-12-21 21:41:27,2024-12-21 21:41:27,127,904
750,0,0,0,,2024-12-21 21:41:27,2024-12-21 21:41:27,127,905
751,1,1,0,,2024-12-21 21:41:27,2024-12-21 21:41:27,127,884
752,2,2,0,,2024-12-21 21:44:12,2024-12-21 21:44:12,127,209
753,0,0,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,230
754,0,0,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,701
755,0,0,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,500
756,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,676
757,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,109
758,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,112
759,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,906
760,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,907
761,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,410
762,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,221
763,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,455
764,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,450
765,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,678
766,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,31
767,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,195
768,1,1,0,,2024-12-21 21:49:44,2024-12-21 21:49:44,122,19
769,1,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,54
770,1,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,209
771,3,2,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,3
772,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,908
773,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,909
774,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,140
775,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,910
776,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,911
777,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,912
778,3,2,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,913
779,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,914
780,3,2,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,231
781,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,272
782,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,429
783,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,17
784,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,915
785,2,1,0,,2024-12-21 21:49:45,2024-12-21 21:49:45,122,253
786,0,1,0,,2024-12-21 21:50:01,2024-12-21 21:50:01,122,451
787,0,1,0,,2024-12-21 21:50:01,2024-12-21 21:50:01,122,452
788,0,1,0,,2024-12-21 21:50:01,2024-12-21 21:50:01,122,677
789,2,1,0,,2024-12-21 21:50:19,2024-12-21 21:50:19,122,483
790,3,1,0,,2024-12-21 21:50:19,2024-12-21 21:50:19,122,916
792,2,1,0,,2024-12-21 21:50:19,2024-12-21 21:50:19,122,320
793,3,2,0,,2024-12-21 21:50:19,2024-12-21 21:50:19,122,918
794,3,1,0,,2024-12-21 21:50:20,2024-12-21 21:50:20,122,919
795,1,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,230
796,2,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,666
797,2,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,920
798,2,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,145
799,2,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,148
800,2,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,669
801,1,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,147
802,1,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,670
803,2,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,381
804,1,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,500
805,1,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,96
806,1,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,203
807,3,2,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,477
808,2,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,108
809,0,0,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,20
810,3,2,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,3
811,2,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,921
812,2,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,248
813,1,1,0,,2024-12-21 22:09:01,2024-12-21 22:09:01,121,922
814,2,1,0,,2024-12-21 22:09:11,2024-12-21 22:09:11,121,150
815,1,1,0,,2024-12-21 22:09:11,2024-12-21 22:09:11,121,923
817,2,1,0,,2024-12-21 22:09:11,2024-12-21 22:09:11,121,672
818,2,1,0,,2024-12-21 22:09:12,2024-12-21 22:09:12,121,924
820,2,1,0,,2024-12-21 22:09:12,2024-12-21 22:09:12,121,469
821,2,1,0,,2024-12-21 22:09:12,2024-12-21 22:09:12,121,926
822,2,1,0,,2024-12-21 22:09:12,2024-12-21 22:09:12,121,252
823,2,1,0,,2024-12-21 22:09:12,2024-12-21 22:09:12,121,927
824,3,2,0,,2024-12-21 22:09:19,2024-12-21 22:09:19,121,928
825,3,2,0,,2024-12-21 22:09:19,2024-12-21 22:09:19,121,253
826,2,1,0,,2024-12-21 22:09:19,2024-12-21 22:09:19,121,461
827,2,1,0,,2024-12-21 22:09:19,2024-12-21 22:09:19,121,465
828,2,1,0,,2024-12-21 22:09:19,2024-12-21 22:09:19,121,929
829,3,3,0,,2024-12-21 22:15:48,2024-12-21 22:15:48,171,20
830,3,3,0,,2024-12-21 22:15:48,2024-12-21 22:15:48,171,21
831,0,0,0,,2024-12-21 22:15:48,2024-12-21 22:15:48,171,19
832,0,0,0,,2024-12-21 22:15:48,2024-12-21 22:15:48,171,17
833,2,1,0,,2024-12-21 22:15:48,2024-12-21 22:15:48,171,930
834,2,1,0,,2024-12-21 22:15:48,2024-12-21 22:15:48,171,369
835,1,1,0,,2024-12-21 22:15:48,2024-12-21 22:15:48,171,919
836,3,3,0,,2024-12-21 22:15:48,2024-12-21 22:15:48,171,370
837,2,3,0,,2024-12-21 22:15:48,2024-12-21 22:15:48,171,931
