id,created_by,created_at,updated_at,role_id,permission_id
1068,,2024-10-31 11:54:00,2024-10-31 11:54:00,4,118
1069,,2024-10-31 11:54:00,2024-10-31 11:54:00,4,120
1070,,2024-10-31 11:54:00,2024-10-31 11:54:00,4,122
1136,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,14
1137,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,15
1138,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,45
1139,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,44
1140,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,43
1141,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,40
1142,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,19
1143,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,22
1144,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,25
1145,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,28
1146,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,31
1147,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,34
1148,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,37
1149,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,23
1150,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,17
1151,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,21
1152,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,18
1153,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,26
1154,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,29
1155,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,32
1156,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,35
1157,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,38
1158,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,41
1159,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,42
1160,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,39
1161,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,36
1162,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,33
1163,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,30
1164,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,27
1165,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,24
1166,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,122
1167,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,16
1168,,2024-11-08 14:39:50,2024-11-08 14:39:50,3,121
1169,,2024-11-08 14:40:49,2024-11-08 14:40:49,16,123
1170,,2024-11-08 14:40:49,2024-11-08 14:40:49,16,120
1171,,2024-12-23 12:05:28,2024-12-23 12:05:28,5,121
1172,,2024-12-23 12:05:28,2024-12-23 12:05:28,5,120
1173,,2024-12-23 12:05:28,2024-12-23 12:05:28,5,123
1174,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,32
1175,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,33
1176,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,34
1177,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,35
1178,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,36
1179,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,37
1180,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,38
1181,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,39
1182,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,42
1183,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,41
1184,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,40
1185,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,43
1186,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,44
1187,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,45
1188,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,81
1189,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,82
1190,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,83
1191,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,84
1192,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,87
1193,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,86
1194,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,85
1195,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,88
1196,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,91
1197,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,89
1198,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,90
1199,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,92
1200,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,93
1201,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,95
1202,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,94
1203,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,97
1204,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,98
1205,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,99
1206,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,100
1207,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,101
1208,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,104
1209,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,103
1210,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,106
1211,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,105
1212,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,107
1213,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,110
1214,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,109
1215,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,108
1216,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,111
1217,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,112
1218,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,64
1219,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,65
1220,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,66
1221,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,67
1222,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,68
1223,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,69
1224,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,72
1225,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,75
1226,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,78
1227,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,71
1228,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,77
1229,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,76
1230,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,73
1231,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,70
1232,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,20
1233,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,19
1234,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,18
1235,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,14
1236,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,79
1237,,2024-12-23 13:06:19,2024-12-23 13:06:19,17,80
